name,artist,artist_followers,artist_genres,album,release_date,album_total_tracks,duration,explicit,popularity
Sống Cho Hết Đời Thanh Xuân 1 - Big Tee Remix,Dick,15675,"['vietnamese hip hop', 'vietnamese melodic rap']",Sống Cho Hết Đời Thanh Xuân 1 (Big Tee Remix),2018-10-11,1,301818,False,31
Anh Đã Lớn Hơn Thế Nhiều,Dick,15675,"['vietnamese hip hop', 'vietnamese melodic rap']",Anh Đã Lớn Hơn Thế Nhiều,2020-08-25,1,315118,False,30
I'm a Real Sex Maniac - Maniac Mix Sex,Dick,15675,"['vietnamese hip hop', 'vietnamese melodic rap']",I'm a Real Sex Maniac,2011-05-31,5,278700,False,28
Có Hạt Sương Trên Mắt Em,Dick,15675,"['vietnamese hip hop', 'vietnamese melodic rap']",Có Hạt Sương Trên Mắt Em,2018-10-31,1,171999,False,25
Tình Yêu Là Thế,Dick,15675,"['vietnamese hip hop', 'vietnamese melodic rap']",Tình Yêu Là Thế,2021-05-21,1,262471,False,22
Lòng Vòng Sài Gòn,Dick,15675,"['vietnamese hip hop', 'vietnamese melodic rap']",Lòng Vòng Sài Gòn,2021-08-16,1,206250,False,21
Những Ngày Trải Qua,Dick,15675,"['vietnamese hip hop', 'vietnamese melodic rap']",Những Ngày Trải Qua,2022-07-27,1,310356,False,18
Đã Bao Lâu,Dick,15675,"['vietnamese hip hop', 'vietnamese melodic rap']",Đã Bao Lâu,2021-10-13,1,234857,False,16
Lòng Vòng Sài Gòn (Acoustic),Dick,15675,"['vietnamese hip hop', 'vietnamese melodic rap']",Lòng Vòng Sài Gòn (Acoustic),2021-09-10,1,207187,False,13
"A Lollipop for You - Lws Boom, Ska Mix",Dick,15675,"['vietnamese hip hop', 'vietnamese melodic rap']",A Lollipop for You,2011-07-20,6,269688,False,10
Sai Thêm Sai (feat. SMO & V#),V#,565,['vietnamese melodic rap'],EP F/W,2022-01-20,2,201392,False,26
Shrek n Fiona,V#,565,['vietnamese melodic rap'],Love Plugg,2022-06-30,4,175827,True,20
Jello Fight,V#,565,['vietnamese melodic rap'],1 On 1,2022-10-08,6,161684,True,19
gudtrip,V#,565,['vietnamese melodic rap'],gudtrip,2022-12-16,1,214256,False,18
Dính,V#,565,['vietnamese melodic rap'],Dính,2022-10-29,2,235326,False,17
Str4wb3rry shortc4k3,V#,565,['vietnamese melodic rap'],Love Plugg,2022-06-30,4,216500,True,16
Thủ Ngữ,V#,565,['vietnamese melodic rap'],Thủ Ngữ,2022-01-04,2,154343,True,16
Apeshit (feat. 2Pillz),V#,565,['vietnamese melodic rap'],Apeshit (feat. 2Pillz),2022-01-14,1,181258,False,14
Wish,V#,565,['vietnamese melodic rap'],Thủ Ngữ,2022-01-04,2,192676,False,13
Shine Like A Star,V#,565,['vietnamese melodic rap'],Pretty Lost Angel,2022-09-29,10,309250,True,11
Tan Ra,Koo,15972,['vietnamese hip hop'],Tan Ra,2022-04-20,1,167111,False,38
Call Me,Koo,15972,['vietnamese hip hop'],Call Me,2016-01-01,1,216074,False,37
Đừng Khóc,Koo,15972,['vietnamese hip hop'],Đừng Khóc,2022-11-30,2,232349,False,37
Tình Đơn Phương (Chill Version),Koo,15972,['vietnamese hip hop'],Tình Đơn Phương (Chill Version),2021-08-12,1,229653,False,26
Si Mê Em,Koo,15972,['vietnamese hip hop'],Si Mê Em,2020-07-22,2,265714,True,25
SORRY,Koo,15972,['vietnamese hip hop'],SORRY,2019-01-01,1,235428,False,19
Đừng Khóc (BEAT),Koo,15972,['vietnamese hip hop'],Đừng Khóc,2022-11-30,2,227569,False,18
Wishkey,Koo,15972,['vietnamese hip hop'],Wishkey,2018-07-15,1,192745,False,18
Cô Đơn,Koo,15972,['vietnamese hip hop'],Cô Đơn,2019-01-01,1,154266,False,17
MOTHERLAND,Koo,15972,['vietnamese hip hop'],MOTHERLAND,2021-11-20,1,200444,False,16
iceman,Sol7,83253,"['vietnamese hip hop', 'vietnamese melodic rap']",iceman,2021-03-03,1,178142,True,48
Pray,Sol7,83253,"['vietnamese hip hop', 'vietnamese melodic rap']",111,2022-05-26,3,172444,False,40
Tan Ra,Sol7,83253,"['vietnamese hip hop', 'vietnamese melodic rap']",Tan Ra,2022-04-20,1,167111,False,38
Lấy Đi,Sol7,83253,"['vietnamese hip hop', 'vietnamese melodic rap']",Lấy Đi,2022-09-13,1,181333,False,35
Anh Không Hiểu,Sol7,83253,"['vietnamese hip hop', 'vietnamese melodic rap']",Anh Không Hiểu,2021-01-01,1,130015,False,33
Better Day,Sol7,83253,"['vietnamese hip hop', 'vietnamese melodic rap']",Better Day,2020-08-01,1,188235,True,32
Get Some More,Sol7,83253,"['vietnamese hip hop', 'vietnamese melodic rap']",Get Some More,2022-08-12,1,224713,False,32
Ngược Dòng,Sol7,83253,"['vietnamese hip hop', 'vietnamese melodic rap']",Ngược Dòng,2021-07-31,1,200086,False,29
Icy Heart (rmx),Sol7,83253,"['vietnamese hip hop', 'vietnamese melodic rap']",Icy Heart (rmx),2019-01-01,1,162824,True,29
Đêm Dài,Sol7,83253,"['vietnamese hip hop', 'vietnamese melodic rap']",Đêm Dài,2022-07-07,1,240919,False,27
